,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Height,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%,href
2263,6.6,.560,11.9,0.0,1.000,0.0,1.6,27,0.6,7.7,6.7,.560,11.9,4.9,.668,7.4,70,70,6-8,NBA,37.7,4.3,3.8,18.3,Buck Williams,PF,1.0,1987-88,2.7,11.9,NJN,.561,/players/w/willibu01.html
2264,5.0,.534,9.4,0.0,.000,0.0,1.1,28,0.5,6.0,5.0,.531,9.5,2.9,.666,4.3,74,72,6-8,NBA,33.1,3.4,3.0,13.0,Buck Williams,PF,0.8,1988-89,1.9,9.4,NJN,.531,/players/w/willibu01.html
2265,5.0,.548,9.2,0.0,.000,0.0,1.4,29,0.5,6.7,5.0,.548,9.2,3.5,.706,5.0,82,82,6-8,NBA,34.2,3.0,3.5,13.6,Buck Williams,PF,0.8,1989-90,2.0,9.8,POR,.548,/players/w/willibu01.html
2266,4.5,.602,7.4,0.0,None,0.0,1.2,30,0.6,6.6,4.5,.602,7.4,2.7,.705,3.9,80,80,6-8,NBA,32.3,2.8,3.1,11.7,Buck Williams,PF,0.6,1990-91,1.7,9.4,POR,.602,/players/w/willibu01.html
2267,4.3,.605,7.0,0.0,.000,0.0,1.4,31,0.5,5.6,4.3,.604,7.0,2.8,.754,3.7,80,80,6-8,NBA,31.5,3.3,3.1,11.3,Buck Williams,PF,0.8,1991-92,1.6,8.8,POR,.604,/players/w/willibu01.html
2268,3.3,.512,6.4,0.0,.000,0.0,0.9,32,0.7,5.6,3.3,.511,6.4,1.7,.645,2.6,82,82,6-8,NBA,30.5,2.8,3.3,8.3,Buck Williams,PF,1.0,1992-93,1.2,8.4,POR,.511,/players/w/willibu01.html
2269,3.6,.556,6.5,0.0,.000,0.0,1.0,33,0.6,6.5,3.6,.555,6.5,2.5,.679,3.7,81,81,6-8,NBA,32.5,3.9,3.0,9.7,Buck Williams,PF,0.7,1993-94,1.4,10.4,POR,.555,/players/w/willibu01.html
2270,3.8,.512,7.3,0.0,.500,0.0,1.0,34,0.8,5.1,3.8,.512,7.4,1.7,.673,2.5,82,82,6-8,NBA,29.5,3.1,3.1,9.2,Buck Williams,PF,0.8,1994-95,1.5,8.2,POR,.512,/players/w/willibu01.html
2271,2.7,.499,5.4,0.0,.667,0.0,0.6,35,0.7,3.5,2.7,.500,5.5,1.8,.668,2.7,70,10,6-8,NBA,23.9,2.3,2.7,7.3,Buck Williams,PF,0.6,1995-96,1.3,5.8,POR,.503,/players/w/willibu01.html
2272,2.4,.538,4.4,0.0,.000,0.0,0.7,36,0.5,3.1,2.4,.537,4.4,1.6,.642,2.4,74,4,6-8,NBA,20.2,2.2,2.8,6.3,Buck Williams,PF,0.5,1996-97,1.1,5.4,NYK,.537,/players/w/willibu01.html
2273,1.8,.503,3.6,0.0,None,0.0,0.5,37,0.4,2.6,1.8,.503,3.6,1.3,.732,1.7,41,6,6-8,NBA,18.0,1.9,2.3,4.9,Buck Williams,PF,0.4,1997-98,0.9,4.5,NYK,.503,/players/w/willibu01.html
2274,7.8,.483,16.1,0.0,.000,0.0,1.9,20,1.6,5.7,7.8,.482,16.1,4.5,.685,6.6,81,80,6-8,NBA,37.0,4.3,3.2,20.1,Elton Brand,PF,0.8,1999-00,2.8,10.0,CHI,.482,/players/b/brandel01.html
2275,7.8,.477,16.4,0.0,.000,0.0,3.2,21,1.6,6.2,7.8,.476,16.4,4.5,.708,6.4,74,74,6-8,NBA,39.3,3.9,3.3,20.1,Elton Brand,PF,1.0,2000-01,3.0,10.1,CHI,.476,/players/b/brandel01.html
2276,6.7,.527,12.6,0.0,None,0.0,2.4,22,2.0,6.6,6.7,.527,12.6,4.9,.742,6.6,80,80,6-8,NBA,37.8,5.0,3.2,18.2,Elton Brand,PF,1.0,None,2.2,11.6,LAC,.527,/players/b/brandel01.html
2277,7.3,.502,14.5,0.0,.000,0.0,2.5,23,2.5,6.8,7.3,.502,14.5,3.9,.685,5.7,62,61,6-8,NBA,39.6,4.6,3.3,18.5,Elton Brand,PF,1.1,2002-03,2.6,11.3,LAC,.502,/players/b/brandel01.html
2278,7.0,.493,14.2,0.0,.000,0.0,3.3,24,2.2,6.4,7.0,.493,14.2,6.0,.773,7.7,69,68,6-8,NBA,38.7,3.9,3.3,20.0,Elton Brand,PF,0.9,2003-04,2.8,10.3,LAC,.493,/players/b/brandel01.html
2279,7.8,.504,15.4,0.0,.000,0.0,2.6,25,2.1,5.9,7.8,.503,15.4,4.5,.752,6.0,81,81,6-8,NBA,37.0,3.7,3.0,20.0,Elton Brand,PF,0.8,2004-05,2.3,9.5,LAC,.503,/players/b/brandel01.html
2280,9.6,.527,18.1,0.0,.333,0.0,2.6,26,2.5,7.0,9.6,.527,18.2,5.6,.775,7.2,79,79,6-8,NBA,39.2,3.0,2.9,24.7,Elton Brand,PF,1.0,None,2.2,10.0,LAC,.527,/players/b/brandel01.html
2281,8.1,.532,15.1,0.0,1.000,0.0,2.9,27,2.2,6.0,8.1,.533,15.1,4.4,.761,5.8,80,80,6-8,NBA,38.5,3.4,3.0,20.5,Elton Brand,PF,1.0,2006-07,2.5,9.3,LAC,.533,/players/b/brandel01.html
2282,6.5,.456,14.3,0.0,None,0.0,2.0,28,1.9,5.4,6.5,.456,14.3,4.6,.787,5.9,8,6,6-8,NBA,34.3,2.6,2.6,17.6,Elton Brand,PF,0.4,2007-08,2.1,8.0,LAC,.456,/players/b/brandel01.html
2283,5.6,.447,12.6,0.0,None,0.0,1.3,29,1.6,6.1,5.6,.447,12.6,2.5,.676,3.7,29,23,6-8,NBA,31.7,2.7,2.7,13.8,Elton Brand,PF,0.6,2008-09,2.3,8.8,PHI,.447,/players/b/brandel01.html
2284,5.4,.481,11.3,0.0,.000,0.0,1.4,30,1.1,3.7,5.4,.480,11.3,2.3,.738,3.1,76,57,6-8,NBA,30.2,2.4,3.1,13.1,Elton Brand,PF,1.1,2009-10,1.7,6.1,PHI,.480,/players/b/brandel01.html
2285,6.2,.512,12.1,0.0,.000,0.0,1.5,31,1.3,5.4,6.2,.512,12.1,2.6,.780,3.4,81,81,6-8,NBA,34.7,2.9,3.0,15.0,Elton Brand,PF,1.1,2010-11,1.2,8.3,PHI,.512,/players/b/brandel01.html
2286,4.8,.495,9.7,0.0,.000,0.0,1.6,32,1.6,4.7,4.8,.494,9.7,1.4,.733,1.9,60,60,6-8,NBA,28.9,2.4,2.9,11.0,Elton Brand,C,1.0,2011-12,1.1,7.2,PHI,.494,/players/b/brandel01.html
2287,3.1,.474,6.6,0.0,.000,0.0,1.0,33,1.3,4.2,3.1,.473,6.6,0.9,.710,1.3,72,18,6-8,NBA,21.2,1.8,2.7,7.2,Elton Brand,C,0.7,2012-13,0.8,6.0,DAL,.473,/players/b/brandel01.html
2288,2.5,.542,4.5,0.0,.000,0.0,1.0,34,1.2,3.6,2.5,.539,4.5,0.8,.649,1.3,73,15,6-8,NBA,19.4,1.3,2.6,5.7,Elton Brand,C,0.5,2013-14,0.8,4.9,ATL,.539,/players/b/brandel01.html
2289,1.2,.447,2.6,0.0,.000,0.0,0.6,35,0.7,2.0,1.2,.442,2.6,0.3,.522,0.6,36,4,6-8,NBA,13.5,0.8,1.5,2.7,Elton Brand,C,0.5,2014-15,0.5,2.8,ATL,.442,/players/b/brandel01.html
2290,1.8,.437,4.2,0.0,.000,0.1,1.1,36,0.5,3.2,1.8,.431,4.2,0.5,.889,0.5,17,1,6-8,NBA,13.2,0.5,1.9,4.1,Elton Brand,C,0.5,2015-16,0.6,3.7,PHI,.431,/players/b/brandel01.html
2291,2.7,.491,5.4,1.3,.379,3.4,4.1,22,0.1,1.8,3.9,.448,8.8,2.4,.832,2.8,65,37,5-9,NBA,25.5,0.7,1.9,11.5,Isaiah Thomas,PG,0.8,2011-12,1.6,2.6,SAC,.521,/players/t/thomais02.html
2292,3.2,.491,6.5,1.5,.358,4.1,4.0,23,0.0,1.7,4.6,.440,10.5,3.2,.882,3.6,79,62,5-9,NBA,26.9,0.4,2.1,13.9,Isaiah Thomas,PG,0.8,2012-13,1.8,2.0,SAC,.509,/players/t/thomais02.html
2293,5.1,.504,10.2,1.8,.349,5.1,6.3,24,0.1,2.3,6.9,.453,15.2,4.8,.850,5.7,72,54,5-9,NBA,34.7,0.7,2.6,20.3,Isaiah Thomas,PG,1.3,2013-14,3.0,2.9,SAC,.510,/players/t/thomais02.html
2294,3.1,.457,6.7,1.9,.373,5.2,4.2,25,0.1,1.8,5.0,.420,11.9,4.5,.868,5.2,67,1,5-9,NBA,25.8,0.5,2.2,16.4,Isaiah Thomas,PG,0.9,2014-15,2.1,2.3,TOT,.501,/players/t/thomais02.html
2295,3.0,.449,6.6,1.8,.391,4.5,3.7,25,0.1,1.8,4.7,.426,11.1,4.0,.872,4.6,46,1,5-9,NBA,25.7,0.6,2.3,15.2,Isaiah Thomas,PG,1.0,2014-15,1.9,2.4,PHO,.505,/players/t/thomais02.html
2296,3.3,.473,7.0,2.3,.345,6.6,5.4,25,0.0,1.8,5.6,.411,13.6,5.6,.861,6.5,21,0,5-9,NBA,26.0,0.3,2.1,19.0,Isaiah Thomas,PG,0.6,2014-15,2.6,2.1,BOS,.495,/players/t/thomais02.html
2297,5.2,.462,11.2,2.0,.359,5.7,6.2,26,0.1,2.4,7.2,.428,16.9,5.8,.871,6.6,82,79,5-9,NBA,32.2,0.6,2.0,22.2,Isaiah Thomas,PG,1.1,None,2.7,3.0,BOS,.488,/players/t/thomais02.html
2298,5.8,.528,10.9,3.2,.379,8.5,5.9,27,0.2,2.1,9.0,.463,19.4,7.8,.909,8.5,76,76,5-9,NBA,33.8,0.6,2.2,28.9,Isaiah Thomas,PG,0.9,None,2.8,2.7,BOS,.546,/players/t/thomais02.html
2299,3.2,.438,7.3,1.7,.293,5.9,4.8,28,0.1,1.6,4.9,.373,13.2,3.7,.893,4.1,32,15,5-9,NBA,26.9,0.5,1.8,15.2,Isaiah Thomas,PG,0.5,2017-18,3.0,2.1,TOT,.438,/players/t/thomais02.html
2300,3.2,.449,7.1,1.5,.253,5.8,4.5,28,0.1,1.6,4.7,.361,12.9,3.9,.868,4.5,15,14,5-9,NBA,27.1,0.5,1.7,14.7,Isaiah Thomas,PG,0.6,2017-18,2.7,2.1,CLE,.418,/players/t/thomais02.html
2301,3.2,.429,7.4,1.9,.327,5.9,5.0,28,0.1,1.5,5.1,.383,13.4,3.4,.921,3.7,17,1,5-9,NBA,26.8,0.6,1.9,15.6,Isaiah Thomas,PG,0.4,2017-18,3.2,2.1,LAL,.456,/players/t/thomais02.html
2302,1.8,.393,4.7,1.0,.279,3.6,1.9,29,0.1,0.7,2.8,.343,8.3,1.4,.630,2.3,12,0,5-9,NBA,15.1,0.4,1.4,8.1,Isaiah Thomas,SG,0.4,2018-19,1.5,1.1,DEN,.404,/players/t/thomais02.html
2303,8.7,.470,18.5,0.2,.213,1.1,4.8,23,1.0,2.7,9.0,.455,19.7,4.7,.684,6.9,82,82,6-6,NBA,37.4,2.1,3.0,22.9,Ron Harper,SG,2.5,1986-87,4.2,4.8,CLE,.461,/players/h/harpero01.html
2304,5.9,.473,12.5,0.1,.150,0.4,4.9,24,0.9,2.8,6.0,.464,12.8,3.4,.705,4.9,57,52,6-6,NBA,32.1,1.1,2.8,15.4,Ron Harper,SG,2.1,1987-88,2.8,3.9,CLE,.467,/players/h/harpero01.html
2305,6.8,.540,12.6,0.4,.250,1.4,5.3,25,0.9,3.5,7.2,.511,14.0,3.9,.751,5.2,82,82,6-6,NBA,34.8,1.5,2.7,18.6,Ron Harper,SG,2.3,1988-89,2.8,5.0,CLE,.523,/players/h/harpero01.html
2306,8.2,.490,16.7,0.4,.275,1.5,5.2,26,1.2,3.8,8.6,.473,18.2,5.2,.788,6.6,35,35,6-6,NBA,39.1,2.1,3.0,22.8,Ron Harper,SG,2.3,1989-90,2.9,5.9,TOT,.484,/players/h/harpero01.html
2307,8.6,.451,19.0,0.1,.200,0.7,7.0,26,1.3,4.1,8.7,.442,19.7,4.4,.756,5.9,7,7,6-6,NBA,37.4,2.7,3.6,22.0,Ron Harper,SG,2.0,1989-90,2.6,6.9,CLE,.446,/players/h/harpero01.html
2308,8.1,.501,16.2,0.5,.283,1.6,4.8,26,1.1,3.7,8.6,.481,17.8,5.4,.795,6.8,28,28,6-6,NBA,39.5,2.0,2.9,23.0,Ron Harper,SG,2.4,1989-90,2.9,5.6,LAC,.494,/players/h/harpero01.html
2309,6.1,.408,14.9,1.2,.324,3.8,5.4,27,0.9,3.3,7.3,.391,18.7,3.7,.668,5.6,39,34,6-6,NBA,35.5,1.5,2.8,19.6,Ron Harper,SG,1.7,1990-91,3.3,4.8,LAC,.424,/players/h/harpero01.html
2310,6.2,.467,13.2,0.8,.303,2.6,5.1,28,0.9,4.0,6.9,.440,15.8,3.6,.736,4.9,82,82,6-6,NBA,38.3,1.5,2.4,18.2,Ron Harper,SG,1.9,1991-92,3.1,5.5,LAC,.465,/players/h/harpero01.html
2311,6.1,.482,12.7,0.7,.280,2.3,4.5,29,0.9,3.9,6.8,.451,15.0,3.8,.769,5.0,80,77,6-6,NBA,37.1,1.5,2.7,18.0,Ron Harper,SG,2.2,1992-93,2.8,5.3,LAC,.472,/players/h/harpero01.html
2312,6.6,.453,14.7,0.9,.301,3.1,4.6,30,0.7,4.4,7.6,.426,17.8,4.0,.715,5.6,75,75,6-6,NBA,38.1,1.7,2.2,20.1,Ron Harper,SG,1.9,1993-94,3.2,6.1,LAC,.453,/players/h/harpero01.html
2313,2.3,.467,4.9,0.4,.282,1.4,2.0,31,0.4,1.7,2.7,.426,6.4,1.1,.618,1.7,77,53,6-6,NBA,19.9,0.7,1.7,6.9,Ron Harper,SG,1.3,1994-95,1.3,2.3,CHI,.457,/players/h/harpero01.html
2314,2.6,.519,5.0,0.4,.269,1.3,2.6,32,0.4,1.7,2.9,.467,6.3,1.2,.705,1.7,80,80,6-6,NBA,23.6,0.9,1.7,7.4,Ron Harper,PG,1.3,1995-96,0.9,2.7,CHI,.495,/players/h/harpero01.html
2315,1.4,.500,2.9,0.9,.362,2.5,2.5,33,0.5,1.9,2.3,.436,5.3,0.8,.707,1.1,76,74,6-6,NBA,22.9,0.6,1.8,6.3,Ron Harper,PG,1.1,1996-97,0.7,2.5,CHI,.520,/players/h/harpero01.html
2316,3.4,.477,7.1,0.2,.190,1.0,2.9,34,0.6,2.2,3.6,.441,8.1,2.0,.750,2.6,82,82,6-6,NBA,27.9,1.3,2.2,9.3,Ron Harper,PG,1.3,1997-98,1.1,3.5,CHI,.453,/players/h/harpero01.html
2317,3.4,.393,8.7,0.8,.318,2.4,3.3,35,1.0,3.7,4.2,.377,11.1,2.0,.703,2.9,35,35,6-6,NBA,31.6,1.4,2.3,11.2,Ron Harper,SG,1.7,1998-99,1.9,5.1,CHI,.412,/players/h/harpero01.html
2318,2.2,.421,5.3,0.4,.311,1.3,3.4,36,0.5,3.0,2.7,.399,6.6,1.3,.680,1.8,80,78,6-6,NBA,25.5,1.2,2.1,7.0,Ron Harper,PG,1.1,1999-00,1.7,4.2,LAL,.430,/players/h/harpero01.html
2319,2.3,.543,4.2,0.4,.264,1.5,2.4,37,0.5,2.6,2.7,.469,5.8,0.7,.708,1.0,47,46,6-6,NBA,24.2,1.0,1.5,6.5,Ron Harper,PG,0.8,2000-01,1.3,3.5,LAL,.504,/players/h/harpero01.html
2320,3.8,.434,8.7,1.5,.354,4.3,7.8,19,0.3,1.9,5.3,.408,13.0,3.7,.727,5.0,67,64,6-2,NBA,34.7,0.8,2.4,15.8,Stephon Marbury,PG,1.0,1996-97,3.1,2.7,MIN,.466,/players/m/marbust01.html
2321,5.1,.448,11.4,1.2,.313,3.7,8.6,20,0.1,2.1,6.3,.415,15.1,4.0,.731,5.5,82,81,6-2,NBA,38.0,0.7,2.7,17.7,Stephon Marbury,PG,1.3,1997-98,3.1,2.8,MIN,.453,/players/m/marbust01.html
2322,6.4,.455,14.0,1.3,.335,4.0,8.9,21,0.2,2.1,7.7,.428,18.0,4.5,.799,5.7,49,49,6-2,NBA,38.7,0.8,2.6,21.3,Stephon Marbury,PG,1.2,1998-99,3.3,2.9,TOT,.465,/players/m/marbust01.html
2323,6.4,.438,14.7,0.4,.205,2.2,9.3,21,0.3,2.5,6.9,.408,16.9,3.5,.724,4.8,18,18,6-2,NBA,36.7,0.9,2.4,17.7,Stephon Marbury,PG,1.6,1998-99,3.1,3.4,MIN,.421,/players/m/marbust01.html
2324,6.3,.466,13.6,1.9,.367,5.1,8.7,21,0.1,1.9,8.2,.439,18.7,5.1,.832,6.2,31,31,6-2,NBA,39.8,0.6,2.6,23.4,Stephon Marbury,PG,1.0,1998-99,3.5,2.6,NJN,.489,/players/m/marbust01.html
2325,6.8,.464,14.6,0.9,.283,3.1,8.4,22,0.2,2.4,7.7,.432,17.8,5.9,.813,7.2,74,74,6-2,NBA,38.9,0.8,2.6,22.2,Stephon Marbury,PG,1.5,1999-00,3.6,3.2,NJN,.457,/players/m/marbust01.html
2326,6.8,.481,14.1,1.6,.328,5.0,7.6,23,0.1,2.3,8.4,.441,19.1,5.4,.790,6.8,67,67,6-2,NBA,38.2,0.8,2.2,23.9,Stephon Marbury,PG,1.2,None,2.9,3.1,NJN,.484,/players/m/marbust01.html
2327,6.8,.476,14.2,0.9,.286,3.0,8.1,24,0.2,2.3,7.6,.442,17.2,4.3,.781,5.5,82,80,6-2,NBA,38.9,0.9,2.3,20.4,Stephon Marbury,PG,0.9,2001-02,3.5,3.2,PHO,.467,/players/m/marbust01.html
2328,7.2,.472,15.2,1.1,.301,3.7,8.1,25,0.2,2.6,8.3,.439,18.9,4.6,.803,5.8,81,81,6-2,NBA,40.0,0.7,2.5,22.3,Stephon Marbury,PG,1.3,None,3.2,3.2,PHO,.468,/players/m/marbust01.html
2329,6.3,.460,13.7,1.1,.318,3.4,8.9,26,0.1,2.5,7.4,.431,17.1,4.4,.817,5.4,81,81,6-2,NBA,40.2,0.7,2.1,20.2,Stephon Marbury,PG,1.6,2003-04,3.1,3.2,TOT,.463,/players/m/marbust01.html
2330,6.6,.461,14.4,1.1,.314,3.5,8.3,26,0.1,2.9,7.7,.432,17.8,4.3,.795,5.4,34,34,6-2,NBA,41.6,0.6,2.2,20.8,Stephon Marbury,PG,1.9,2003-04,2.9,3.4,PHO,.463,/players/m/marbust01.html
2331,6.1,.458,13.3,1.1,.321,3.3,9.3,26,0.1,2.3,7.1,.431,16.6,4.4,.833,5.3,47,47,6-2,NBA,39.1,0.8,2.1,19.8,Stephon Marbury,PG,1.4,2003-04,3.2,3.1,NYK,.463,/players/m/marbust01.html
2332,6.0,.497,12.0,1.4,.354,4.0,8.1,27,0.1,2.4,7.4,.462,16.0,5.6,.834,6.7,82,82,6-2,NBA,40.0,0.6,2.3,21.7,Stephon Marbury,PG,1.5,2004-05,2.8,3.0,NYK,.506,/players/m/marbust01.html
2333,5.3,.472,11.2,0.6,.317,1.7,6.4,28,0.1,2.5,5.8,.451,12.9,4.1,.755,5.4,60,60,6-2,NBA,36.6,0.4,2.4,16.3,Stephon Marbury,PG,1.1,2005-06,2.6,2.9,NYK,.472,/players/m/marbust01.html
2334,3.7,.448,8.2,1.7,.357,4.7,5.4,29,0.1,2.4,5.3,.415,12.9,4.0,.769,5.2,74,74,6-2,NBA,37.1,0.5,2.5,16.4,Stephon Marbury,PG,1.0,2006-07,2.4,2.9,NYK,.480,/players/m/marbust01.html
2335,3.5,.435,8.0,1.2,.378,3.1,4.7,30,0.1,1.8,4.6,.419,11.0,3.5,.716,4.8,24,19,6-2,NBA,33.5,0.7,2.4,13.9,Stephon Marbury,PG,0.9,2007-08,2.0,2.5,NYK,.472,/players/m/marbust01.html
2336,1.4,.372,3.7,0.3,.240,1.1,3.3,31,0.1,1.1,1.7,.342,4.8,0.3,.462,0.6,23,4,6-2,NBA,18.0,0.1,1.5,3.8,Stephon Marbury,PG,0.4,2008-09,1.6,1.2,BOS,.369,/players/m/marbust01.html
2337,2.7,.550,4.9,0.6,.331,1.7,3.0,21,0.6,4.6,3.3,.493,6.7,1.9,.743,2.6,82,82,6-6,NBA,32.8,1.1,2.5,9.0,Andre Iguodala,SG,1.7,2004-05,1.7,5.7,PHI,.536,/players/i/iguodan01.html
2338,3.5,.543,6.5,0.7,.354,1.9,3.1,22,0.3,4.4,4.2,.500,8.4,3.2,.754,4.3,82,82,6-6,NBA,37.6,1.4,2.4,12.3,Andre Iguodala,SF,1.6,2005-06,1.9,5.9,PHI,.541,/players/i/iguodan01.html
2339,5.2,.472,11.0,0.6,.310,2.0,5.7,23,0.4,4.7,5.8,.447,13.0,5.9,.820,7.3,76,76,6-6,NBA,40.3,1.0,2.6,18.2,Andre Iguodala,SG,2.0,2006-07,3.4,5.7,PHI,.471,/players/i/iguodan01.html
2340,5.9,.496,11.8,1.2,.329,3.7,4.8,24,0.6,4.4,7.1,.456,15.6,4.5,.721,6.2,82,82,6-6,NBA,39.5,1.0,2.3,19.9,Andre Iguodala,SF,2.1,2007-08,2.6,5.4,PHI,.495,/players/i/iguodan01.html
2341,5.6,.521,10.8,1.0,.307,3.2,5.3,25,0.4,4.6,6.6,.473,14.0,4.6,.724,6.4,82,82,6-6,NBA,39.9,1.1,1.9,18.8,Andre Iguodala,SF,1.6,2008-09,2.7,5.7,PHI,.507,/players/i/iguodan01.html
2342,4.9,.492,10.0,1.1,.310,3.7,5.8,26,0.7,5.5,6.0,.443,13.7,3.8,.733,5.2,82,82,6-6,NBA,38.9,1.0,1.8,17.1,Andre Iguodala,SF,1.7,2009-10,2.7,6.5,PHI,.485,/players/i/iguodan01.html
2343,4.1,.479,8.6,0.9,.337,2.7,6.3,27,0.6,4.9,5.0,.445,11.3,3.1,.693,4.5,67,67,6-6,NBA,36.9,0.9,1.6,14.1,Andre Iguodala,SF,1.5,2010-11,2.1,5.8,PHI,.486,/players/i/iguodan01.html
2344,3.4,.481,7.1,1.2,.394,3.1,5.5,28,0.5,5.2,4.6,.454,10.2,2.0,.617,3.2,62,62,6-6,NBA,35.6,0.9,1.5,12.4,Andre Iguodala,SF,1.7,None,1.9,6.1,PHI,.514,/players/i/iguodan01.html
2345,3.8,.515,7.4,1.1,.317,3.6,5.4,29,0.7,4.3,5.0,.451,11.0,1.9,.574,3.4,80,80,6-6,NBA,34.7,1.0,1.6,13.0,Andre Iguodala,SG,1.7,2012-13,2.6,5.3,DEN,.502,/players/i/iguodan01.html
2346,2.5,.558,4.5,1.0,.354,2.8,4.2,30,0.3,3.8,3.5,.480,7.3,1.4,.652,2.1,63,63,6-6,NBA,32.4,0.8,1.6,9.3,Andre Iguodala,SF,1.5,2013-14,1.6,4.7,GSW,.548,/players/i/iguodan01.html
2347,2.0,.553,3.7,1.0,.349,2.8,3.0,31,0.3,2.8,3.0,.466,6.4,0.9,.596,1.5,77,0,6-6,NBA,26.9,0.6,1.3,7.8,Andre Iguodala,SF,1.2,2014-15,1.1,3.3,GSW,.540,/players/i/iguodan01.html
2348,1.9,.570,3.3,0.8,.351,2.4,3.4,32,0.3,3.2,2.7,.478,5.7,0.8,.614,1.3,65,1,6-6,NBA,26.6,0.8,1.6,7.0,Andre Iguodala,SF,1.1,2015-16,1.2,4.0,GSW,.552,/players/i/iguodan01.html
2349,2.0,.651,3.1,0.8,.362,2.3,3.4,33,0.5,3.3,2.9,.528,5.5,0.9,.706,1.3,76,0,6-6,NBA,26.3,0.7,1.3,7.6,Andre Iguodala,SF,1.0,2016-17,0.8,4.0,GSW,.605,/players/i/iguodan01.html
2350,1.8,.567,3.2,0.5,.282,1.8,3.3,34,0.6,3.1,2.3,.463,5.0,0.9,.632,1.4,64,7,6-6,NBA,25.3,0.8,1.5,6.0,Andre Iguodala,SF,0.8,2017-18,1.0,3.8,GSW,.514,/players/i/iguodan01.html
2351,1.5,.652,2.3,0.7,.333,2.1,3.2,35,0.8,3.0,2.2,.500,4.4,0.6,.582,1.0,68,13,6-6,NBA,23.2,0.7,1.4,5.7,Andre Iguodala,SF,0.9,2018-19,0.8,3.7,GSW,.579,/players/i/iguodan01.html
2352,3.9,.395,9.8,0.4,.225,1.6,4.2,22,0.3,2.0,4.2,.371,11.4,1.3,.778,1.6,50,17,6-0,NBA,25.3,0.8,2.2,10.1,Mookie Blaylock,PG,1.6,1989-90,2.2,2.8,NJN,.387,/players/b/blaylmo01.html
2353,5.8,.441,13.2,0.2,.154,1.3,6.1,23,0.6,2.5,6.0,.416,14.4,1.9,.790,2.4,72,70,6-0,NBA,35.9,0.9,2.5,14.1,Mookie Blaylock,PG,2.3,1990-91,2.9,3.5,NJN,.423,/players/b/blaylmo01.html
2354,5.8,.444,13.0,0.2,.222,0.8,6.8,24,0.6,2.3,6.0,.432,13.8,1.8,.712,2.5,72,67,6-0,NBA,35.4,1.4,2.5,13.8,Mookie Blaylock,PG,2.4,1991-92,2.1,3.7,NJN,.438,/players/b/blaylmo01.html
2355,3.7,.456,8.1,1.5,.375,3.9,8.4,25,0.3,2.4,5.2,.429,12.1,1.5,.728,2.1,80,78,6-0,NBA,35.3,1.1,2.0,13.4,Mookie Blaylock,PG,2.5,1992-93,2.3,3.5,ATL,.491,/players/b/blaylmo01.html
2356,4.1,.447,9.1,1.4,.334,4.2,9.7,26,0.5,3.8,5.5,.411,13.3,1.4,.730,2.0,81,81,6-0,NBA,36.0,1.4,1.8,13.8,Mookie Blaylock,PG,2.6,None,2.4,5.2,ATL,.464,/players/b/blaylmo01.html
2357,3.9,.482,8.0,2.5,.359,6.9,7.7,27,0.3,3.5,6.4,.425,15.0,2.0,.729,2.7,80,80,6-0,NBA,38.4,1.5,2.1,17.2,Mookie Blaylock,PG,2.5,1994-95,3.0,4.9,ATL,.508,/players/b/blaylmo01.html
2358,2.8,.448,6.2,2.9,.371,7.7,5.9,28,0.2,2.7,5.6,.405,13.9,1.6,.747,2.1,81,81,6-0,NBA,35.7,1.4,1.9,15.7,Mookie Blaylock,PG,2.6,1995-96,2.3,4.1,ATL,.508,/players/b/blaylmo01.html
2359,3.6,.505,7.1,2.8,.366,7.7,5.9,29,0.3,3.8,6.4,.432,14.9,1.7,.753,2.2,78,78,6-0,NBA,39.2,1.5,1.8,17.4,Mookie Blaylock,PG,2.7,1996-97,2.4,5.3,ATL,.528,/players/b/blaylmo01.html
2360,4.0,.460,8.6,1.3,.269,4.8,6.7,30,0.3,3.7,5.3,.392,13.4,1.4,.709,1.9,70,69,6-0,NBA,38.6,1.2,1.7,13.2,Mookie Blaylock,PG,2.6,1997-98,2.5,4.9,ATL,.440,/players/b/blaylmo01.html
2361,3.5,.425,8.3,1.6,.307,5.2,5.8,31,0.2,3.7,5.1,.379,13.6,1.4,.758,1.9,48,48,6-0,NBA,36.7,0.9,1.3,13.3,Mookie Blaylock,PG,2.1,1998-99,2.4,4.7,ATL,.439,/players/b/blaylmo01.html
2362,3.1,.422,7.3,1.4,.336,4.1,6.7,32,0.3,2.9,4.5,.391,11.5,0.9,.705,1.3,73,72,6-0,NBA,33.7,0.8,1.7,11.3,Mookie Blaylock,PG,2.0,1999-00,2.0,3.7,GSW,.451,/players/b/blaylmo01.html
2363,3.5,.424,8.3,1.1,.324,3.3,6.7,33,0.3,2.9,4.6,.396,11.6,0.8,.697,1.1,69,59,6-0,NBA,34.1,1.0,1.9,11.0,Mookie Blaylock,PG,2.4,2000-01,1.9,3.9,GSW,.441,/players/b/blaylmo01.html
